Component,Sub-component,Variable,Measure,Country,ISO Code,Year,val
Context,Demographic ,Total population,Numbers,Seychelles,SYC,2006,84600.0
Context,Demographic ,Total population,Numbers,Sierra Leone,SLE,2006,5624466.0
Context,Demographic ,Total population,Numbers,Singapore,SGP,2006,4401365.0
Context,Demographic ,Total population,Numbers,Solomon Islands,SLB,2006,491594.0
Context,Demographic ,Total population,Numbers,South Africa,ZAF,2006,49998277.0
Context,Demographic ,Total population,Numbers,Sri Lanka,LKA,2006,20352411.0
Context,Demographic ,Total population,Numbers,Togo,TGO,2006,6010668.0
Context,Demographic ,Total population,Numbers,Tonga,TON,2006,106253.0
Context,Demographic ,Total population,Numbers,Trinidad and Tobago,TTO,2006,1297944.0
Context,Demographic ,Total population,Numbers,Tuvalu,TUV,2006,10056.0
Context,Demographic ,Total population,Numbers,Uganda,UGA,2006,28794003.0
Context,Demographic ,Total population,Numbers,United Kingdom,GBR,2006,60846820.0
Context,Demographic ,Total population,Numbers,United Republic of Tanzania,TZA,2006,40294902.0
Context,Demographic ,Total population,Numbers,Vanuatu,VUT,2006,215923.0
Context,Demographic ,Total population,Numbers,Zambia,ZMB,2006,12129553.0
Context,Demographic ,Total population,Numbers,Antigua and Barbuda,ATG,2007,81704.0
Context,Demographic ,Total population,Numbers,Australia,AUS,2007,20827622.0
Context,Demographic ,Total population,Numbers,Bahamas,BHS,2007,353334.0
Context,Demographic ,Total population,Numbers,Bangladesh,BGD,2007,147989278.0
Context,Demographic ,Total population,Numbers,Barbados,BRB,2007,271288.0
Context,Demographic ,Total population,Numbers,Belize,BLZ,2007,296100.0
Context,Demographic ,Total population,Numbers,Botswana,BWA,2007,1911201.0
Context,Demographic ,Total population,Numbers,Brunei Darussalam,BRN,2007,370873.0
Context,Demographic ,Total population,Numbers,Cameroon,CMR,2007,18049896.0
Context,Demographic ,Total population,Numbers,Canada,CAN,2007,32888886.0
Context,Demographic ,Total population,Numbers,Cyprus,CYP,2007,1072714.0
Context,Demographic ,Total population,Numbers,Dominica,DMA,2007,68847.0
Context,Demographic ,Total population,Numbers,Eswatini,SWZ,2007,1090705.0
Context,Demographic ,Total population,Numbers,Fiji,FJI,2007,897832.0
Context,Demographic ,Total population,Numbers,Gambia,GMB,2007,1556237.0
Context,Demographic ,Total population,Numbers,Gabon,GAB,2007,1765774.0
Context,Demographic ,Total population,Numbers,Ghana,GHA,2007,23642279.0
Context,Demographic ,Total population,Numbers,Grenada,GRD,2007,110522.0
Context,Demographic ,Total population,Numbers,Guyana,GUY,2007,756861.0
Context,Demographic ,Total population,Numbers,India,IND,2007,1190676021.0
Context,Demographic ,Total population,Numbers,Jamaica,JAM,2007,2713800.0
Context,Demographic ,Total population,Numbers,Kenya,KEN,2007,38036349.0
Context,Demographic ,Total population,Numbers,Kiribati,KIR,2007,102068.0
Context,Demographic ,Total population,Numbers,Lesotho,LSO,2007,1953268.0
Context,Demographic ,Total population,Numbers,Malawi,MWI,2007,13576343.0
Context,Demographic ,Total population,Numbers,Malaysia,MYS,2007,26998389.0
Context,Demographic ,Total population,Numbers,Maldives,MDV,2007,324479.0
Context,Demographic ,Total population,Numbers,Malta,MLT,2007,406724.0
Context,Demographic ,Total population,Numbers,Mauritius,MUS,2007,1239630.0
Context,Demographic ,Total population,Numbers,Mozambique,MOZ,2007,21287635.0
Context,Demographic ,Total population,Numbers,Namibia,NAM,2007,2018600.0
Context,Demographic ,Total population,Numbers,Nauru,NRU,2007,10020.0
Context,Demographic ,Total population,Numbers,New Zealand,NZL,2007,4223800.0
Context,Demographic ,Total population,Numbers,Nigeria,NGA,2007,153267261.0
Context,Demographic ,Total population,Numbers,Pakistan,PAK,2007,184493231.0
Context,Demographic ,Total population,Numbers,Papua New Guinea,PNG,2007,6963345.0
Context,Demographic ,Total population,Numbers,Rwanda,RWA,2007,9549933.0
Context,Demographic ,Total population,Numbers,Saint Kitts and Nevis,KNA,2007,46706.0
Context,Demographic ,Total population,Numbers,Saint Lucia,LCA,2007,167758.0
Context,Demographic ,Total population,Numbers,Saint Vincent and The Grenadines,VCT,2007,111531.0
Context,Demographic ,Total population,Numbers,Samoa,WSM,2007,188753.0
Context,Demographic ,Total population,Numbers,Seychelles,SYC,2007,85033.0
Context,Demographic ,Total population,Numbers,Sierra Leone,SLE,2007,5749352.0
Context,Demographic ,Total population,Numbers,Singapore,SGP,2007,4588599.0
Context,Demographic ,Total population,Numbers,Solomon Islands,SLB,2007,500156.0
Context,Demographic ,Total population,Numbers,South Africa,ZAF,2007,50528584.0
Context,Demographic ,Total population,Numbers,Sri Lanka,LKA,2007,20492545.0
Context,Demographic ,Total population,Numbers,Togo,TGO,2007,6188344.0
Context,Demographic ,Total population,Numbers,Tonga,TON,2007,106726.0
Context,Demographic ,Total population,Numbers,Trinidad and Tobago,TTO,2007,1303188.0
Context,Demographic ,Total population,Numbers,Tuvalu,TUV,2007,10182.0
Context,Demographic ,Total population,Numbers,Uganda,UGA,2007,29653430.0
Context,Demographic ,Total population,Numbers,United Kingdom,GBR,2007,61322463.0
Context,Demographic ,Total population,Numbers,United Republic of Tanzania,TZA,2007,41435512.0
Context,Demographic ,Total population,Numbers,Vanuatu,VUT,2007,221276.0
Context,Demographic ,Total population,Numbers,Zambia,ZMB,2007,12565085.0
Context,Demographic ,Total population,Numbers,Antigua and Barbuda,ATG,2008,82912.0
Context,Demographic ,Total population,Numbers,Australia,AUS,2008,21249199.0
Context,Demographic ,Total population,Numbers,Bahamas,BHS,2008,358120.0
Context,Demographic ,Total population,Numbers,Bangladesh,BGD,2008,149474264.0
Context,Demographic ,Total population,Numbers,Barbados,BRB,2008,272714.0
Context,Demographic ,Total population,Numbers,Belize,BLZ,2008,304361.0
Context,Demographic ,Total population,Numbers,Botswana,BWA,2008,1949970.0
Context,Demographic ,Total population,Numbers,Brunei Darussalam,BRN,2008,377793.0
Context,Demographic ,Total population,Numbers,Cameroon,CMR,2008,18574056.0
Context,Demographic ,Total population,Numbers,Canada,CAN,2008,33247298.0
Context,Demographic ,Total population,Numbers,Cyprus,CYP,2008,1091026.0
Context,Demographic ,Total population,Numbers,Dominica,DMA,2008,68854.0
Context,Demographic ,Total population,Numbers,Eswatini,SWZ,2008,1098091.0
Context,Demographic ,Total population,Numbers,Fiji,FJI,2008,903399.0
Context,Demographic ,Total population,Numbers,Gambia,GMB,2008,1607175.0
Context,Demographic ,Total population,Numbers,Gabon,GAB,2008,1817852.0
Context,Demographic ,Total population,Numbers,Ghana,GHA,2008,24249946.0
Context,Demographic ,Total population,Numbers,Grenada,GRD,2008,110896.0
Context,Demographic ,Total population,Numbers,Guyana,GUY,2008,754606.0
Context,Demographic ,Total population,Numbers,India,IND,2008,1207930964.0
Context,Demographic ,Total population,Numbers,Jamaica,JAM,2008,2725635.0
Context,Demographic ,Total population,Numbers,Kenya,KEN,2008,39206351.0
Context,Demographic ,Total population,Numbers,Kiribati,KIR,2008,104222.0
Context,Demographic ,Total population,Numbers,Lesotho,LSO,2008,1966541.0
Context,Demographic ,Total population,Numbers,Malawi,MWI,2008,13976417.0
Context,Demographic ,Total population,Numbers,Malaysia,MYS,2008,27570059.0
Context,Demographic ,Total population,Numbers,Maldives,MDV,2008,336170.0
Context,Demographic ,Total population,Numbers,Malta,MLT,2008,409379.0
Context,Demographic ,Total population,Numbers,Mauritius,MUS,2008,1244121.0
Context,Demographic ,Total population,Numbers,Mozambique,MOZ,2008,21819036.0
Context,Demographic ,Total population,Numbers,Namibia,NAM,2008,2047056.0
Context,Demographic ,Total population,Numbers,Nauru,NRU,2008,10009.0
Context,Demographic ,Total population,Numbers,New Zealand,NZL,2008,4259800.0
Context,Demographic ,Total population,Numbers,Nigeria,NGA,2008,157595014.0
Context,Demographic ,Total population,Numbers,Pakistan,PAK,2008,189499113.0
Context,Demographic ,Total population,Numbers,Papua New Guinea,PNG,2008,7183002.0
Context,Demographic ,Total population,Numbers,Rwanda,RWA,2008,9804269.0
Context,Demographic ,Total population,Numbers,Saint Kitts and Nevis,KNA,2008,46835.0
Context,Demographic ,Total population,Numbers,Saint Lucia,LCA,2008,168808.0
Context,Demographic ,Total population,Numbers,Saint Vincent and The Grenadines,VCT,2008,111028.0
Context,Demographic ,Total population,Numbers,Samoa,WSM,2008,190107.0
Context,Demographic ,Total population,Numbers,Seychelles,SYC,2008,86956.0
Context,Demographic ,Total population,Numbers,Sierra Leone,SLE,2008,5894722.0
Context,Demographic ,Total population,Numbers,Singapore,SGP,2008,4839396.0
Context,Demographic ,Total population,Numbers,Solomon Islands,SLB,2008,508790.0
Context,Demographic ,Total population,Numbers,South Africa,ZAF,2008,51114599.0
Context,Demographic ,Total population,Numbers,Sri Lanka,LKA,2008,20629378.0
Context,Demographic ,Total population,Numbers,Togo,TGO,2008,6368812.0
Context,Demographic ,Total population,Numbers,Tonga,TON,2008,107020.0
Context,Demographic ,Total population,Numbers,Trinidad and Tobago,TTO,2008,1308587.0
Context,Demographic ,Total population,Numbers,Tuvalu,TUV,2008,10321.0
Context,Demographic ,Total population,Numbers,Uganda,UGA,2008,30539553.0
Context,Demographic ,Total population,Numbers,United Kingdom,GBR,2008,61806995.0
Context,Demographic ,Total population,Numbers,United Republic of Tanzania,TZA,2008,42570728.0
Context,Demographic ,Total population,Numbers,Vanuatu,VUT,2008,226896.0
Context,Demographic ,Total population,Numbers,Zambia,ZMB,2008,13021324.0
Context,Demographic ,Total population,Numbers,Antigua and Barbuda,ATG,2009,84173.0
Context,Demographic ,Total population,Numbers,Australia,AUS,2009,21691653.0
Context,Demographic ,Total population,Numbers,Bahamas,BHS,2009,362810.0
Context,Demographic ,Total population,Numbers,Bangladesh,BGD,2009,150873714.0
Context,Demographic ,Total population,Numbers,Barbados,BRB,2009,274123.0
Context,Demographic ,Total population,Numbers,Belize,BLZ,2009,312614.0
Context,Demographic ,Total population,Numbers,Botswana,BWA,2009,1990673.0
Context,Demographic ,Total population,Numbers,Brunei Darussalam,BRN,2009,384952.0
Context,Demographic ,Total population,Numbers,Cameroon,CMR,2009,19113974.0
Context,Demographic ,Total population,Numbers,Canada,CAN,2009,33630069.0
Context,Demographic ,Total population,Numbers,Cyprus,CYP,2009,1109371.0
Context,Demographic ,Total population,Numbers,Dominica,DMA,2009,68864.0
Context,Demographic ,Total population,Numbers,Eswatini,SWZ,2009,1105153.0
Context,Demographic ,Total population,Numbers,Fiji,FJI,2009,907239.0
Context,Demographic ,Total population,Numbers,Gambia,GMB,2009,1661556.0
Context,Demographic ,Total population,Numbers,Gabon,GAB,2009,1871422.0
Context,Demographic ,Total population,Numbers,Ghana,GHA,2009,24862664.0
Context,Demographic ,Total population,Numbers,Grenada,GRD,2009,111254.0
Context,Demographic ,Total population,Numbers,Guyana,GUY,2009,752094.0
Context,Demographic ,Total population,Numbers,India,IND,2009,1225524753.0
Context,Demographic ,Total population,Numbers,Jamaica,JAM,2009,2736995.0
Context,Demographic ,Total population,Numbers,Kenya,KEN,2009,40408891.0
Context,Demographic ,Total population,Numbers,Kiribati,KIR,2009,106467.0
Context,Demographic ,Total population,Numbers,Lesotho,LSO,2009,1980883.0
Context,Demographic ,Total population,Numbers,Malawi,MWI,2009,14395788.0
Context,Demographic ,Total population,Numbers,Malaysia,MYS,2009,28124778.0
Context,Demographic ,Total population,Numbers,Maldives,MDV,2009,348275.0
Context,Demographic ,Total population,Numbers,Malta,MLT,2009,412477.0
Context,Demographic ,Total population,Numbers,Mauritius,MUS,2009,1247429.0
Context,Demographic ,Total population,Numbers,Mozambique,MOZ,2009,22391745.0
Context,Demographic ,Total population,Numbers,Namibia,NAM,2009,2077394.0
Context,Demographic ,Total population,Numbers,Nauru,NRU,2009,10016.0
Context,Demographic ,Total population,Numbers,New Zealand,NZL,2009,4302600.0
Context,Demographic ,Total population,Numbers,Nigeria,NGA,2009,162049464.0
Context,Demographic ,Total population,Numbers,Pakistan,PAK,2009,194376534.0
Context,Demographic ,Total population,Numbers,Papua New Guinea,PNG,2009,7406438.0
Context,Demographic ,Total population,Numbers,Rwanda,RWA,2009,10060432.0
Context,Demographic ,Total population,Numbers,Saint Kitts and Nevis,KNA,2009,46916.0
Context,Demographic ,Total population,Numbers,Saint Lucia,LCA,2009,169869.0
Context,Demographic ,Total population,Numbers,Saint Vincent and The Grenadines,VCT,2009,110508.0
Context,Demographic ,Total population,Numbers,Samoa,WSM,2009,191513.0
Context,Demographic ,Total population,Numbers,Seychelles,SYC,2009,87298.0
Context,Demographic ,Total population,Numbers,Sierra Leone,SLE,2009,6055646.0
Context,Demographic ,Total population,Numbers,Singapore,SGP,2009,4987573.0
Context,Demographic ,Total population,Numbers,Solomon Islands,SLB,2009,518141.0
Context,Demographic ,Total population,Numbers,South Africa,ZAF,2009,51728516.0
Context,Demographic ,Total population,Numbers,Sri Lanka,LKA,2009,20756435.0
Context,Demographic ,Total population,Numbers,Togo,TGO,2009,6551865.0
Context,Demographic ,Total population,Numbers,Tonga,TON,2009,107203.0
Context,Demographic ,Total population,Numbers,Trinidad and Tobago,TTO,2009,1310106.0
Context,Demographic ,Total population,Numbers,Tuvalu,TUV,2009,10461.0
Context,Demographic ,Total population,Numbers,Uganda,UGA,2009,31451151.0
Context,Demographic ,Total population,Numbers,United Kingdom,GBR,2009,62276270.0
Context,Demographic ,Total population,Numbers,United Republic of Tanzania,TZA,2009,43633982.0
Context,Demographic ,Total population,Numbers,Vanuatu,VUT,2009,232731.0
Context,Demographic ,Total population,Numbers,Zambia,ZMB,2009,13490389.0
Context,Demographic ,Total population,Numbers,Antigua and Barbuda,ATG,2010,85320.0
Context,Demographic ,Total population,Numbers,Australia,AUS,2010,22031750.0
Context,Demographic ,Total population,Numbers,Bahamas,BHS,2010,367478.0
Context,Demographic ,Total population,Numbers,Bangladesh,BGD,2010,152201981.0
Context,Demographic ,Total population,Numbers,Barbados,BRB,2010,275243.0
Context,Demographic ,Total population,Numbers,Belize,BLZ,2010,320245.0
Context,Demographic ,Total population,Numbers,Botswana,BWA,2010,2033111.0
Context,Demographic ,Total population,Numbers,Brunei Darussalam,BRN,2010,392332.0
Context,Demographic ,Total population,Numbers,Cameroon,CMR,2010,19668066.0
Context,Demographic ,Total population,Numbers,Canada,CAN,2010,34005902.0
Context,Demographic ,Total population,Numbers,Cyprus,CYP,2010,1127816.0
Context,Demographic ,Total population,Numbers,Dominica,DMA,2010,68859.0
Context,Demographic ,Total population,Numbers,Eswatini,SWZ,2010,1111650.0
Context,Demographic ,Total population,Numbers,Fiji,FJI,2010,910419.0
Context,Demographic ,Total population,Numbers,Gambia,GMB,2010,1719879.0
Context,Demographic ,Total population,Numbers,Gabon,GAB,2010,1926630.0
Context,Demographic ,Total population,Numbers,Ghana,GHA,2010,25474995.0
Context,Demographic ,Total population,Numbers,Grenada,GRD,2010,111586.0
Context,Demographic ,Total population,Numbers,Guyana,GUY,2010,749256.0
Context,Demographic ,Total population,Numbers,India,IND,2010,1243481564.0
Context,Demographic ,Total population,Numbers,Jamaica,JAM,2010,2748568.0
Context,Demographic ,Total population,Numbers,Kenya,KEN,2010,41598567.0
Context,Demographic ,Total population,Numbers,Kiribati,KIR,2010,108704.0
Context,Demographic ,Total population,Numbers,Lesotho,LSO,2010,1996251.0
Context,Demographic ,Total population,Numbers,Malawi,MWI,2010,14826463.0
Context,Demographic ,Total population,Numbers,Malaysia,MYS,2010,28655776.0
Context,Demographic ,Total population,Numbers,Maldives,MDV,2010,360792.0
Context,Demographic ,Total population,Numbers,Malta,MLT,2010,414508.0
Context,Demographic ,Total population,Numbers,Mauritius,MUS,2010,1250400.0
Context,Demographic ,Total population,Numbers,Mozambique,MOZ,2010,22999235.0
Context,Demographic ,Total population,Numbers,Namibia,NAM,2010,2109811.0
Context,Demographic ,Total population,Numbers,Nauru,NRU,2010,10043.0
Context,Demographic ,Total population,Numbers,New Zealand,NZL,2010,4350700.0
Context,Demographic ,Total population,Numbers,Nigeria,NGA,2010,166642886.0
Context,Demographic ,Total population,Numbers,Pakistan,PAK,2010,199239047.0
Context,Demographic ,Total population,Numbers,Papua New Guinea,PNG,2010,7633523.0
Context,Demographic ,Total population,Numbers,Rwanda,RWA,2010,10317553.0
Context,Demographic ,Total population,Numbers,Saint Kitts and Nevis,KNA,2010,46846.0
Context,Demographic ,Total population,Numbers,Saint Lucia,LCA,2010,170906.0
